# Chunk-averaged data for fix zOrder and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount c_myOrder[1]
100 83 17453
  29 28.5 258.8 0.285325
  30 29.5 213.9 0.280168
  31 30.5 177 0.281276
  32 31.5 202.5 0.281028
  33 32.5 259.1 0.286046
  34 33.5 210 0.284911
  35 34.5 175.6 0.282664
  36 35.5 211.7 0.284945
  37 36.5 261.3 0.285167
  38 37.5 196 0.282028
  39 38.5 181.4 0.278083
  40 39.5 230 0.280835
  41 40.5 244.8 0.283531
  42 41.5 189.7 0.279848
  43 42.5 184.3 0.282583
  44 43.5 232.6 0.279995
  45 44.5 241 0.28152
  46 45.5 189.7 0.278288
  47 46.5 193.7 0.273559
  48 47.5 233 0.272335
  49 48.5 219.9 0.265918
  50 49.5 199.5 0.264355
  51 50.5 212.2 0.266517
  52 51.5 209.6 0.26081
  53 52.5 210.5 0.260355
  54 53.5 210.4 0.264589
  55 54.5 214.5 0.26333
  56 55.5 212.2 0.261151
  57 56.5 203.9 0.262505
  58 57.5 208.4 0.260633
  59 58.5 216 0.266551
  60 59.5 207.7 0.262975
  61 60.5 210.5 0.264223
  62 61.5 210.3 0.265622
  63 62.5 203.4 0.262931
  64 63.5 215.6 0.264005
  65 64.5 202.5 0.266024
  66 65.5 209 0.264828
  67 66.5 220.7 0.266294
  68 67.5 213.3 0.26305
  69 68.5 215.3 0.262019
  70 69.5 199.9 0.26343
  71 70.5 213.1 0.263494
  72 71.5 209 0.264272
  73 72.5 203.4 0.264128
  74 73.5 217.5 0.267668
  75 74.5 220.1 0.273658
  76 75.5 188.9 0.277106
  77 76.5 206.3 0.27692
  78 77.5 246.9 0.28388
  79 78.5 211.9 0.283515
  80 79.5 176.3 0.280075
  81 80.5 210.7 0.278051
  82 81.5 254.3 0.282387
  83 82.5 43.6 0.270664
15400 83 17452.999999999996
  1 0.5 217.6 0.280934
  2 1.5 259.1 0.283172
  3 2.5 194.8 0.283741
  4 3.5 179.3 0.282292
  5 4.5 221.8 0.284469
  6 5.5 258 0.2834
  7 6.5 187.8 0.280133
  8 7.5 177.4 0.279899
  9 8.5 230.5 0.283989
  10 9.5 247.1 0.283018
  11 10.5 190.1 0.281152
  12 11.5 182.6 0.284941
  13 12.5 227.2 0.277974
  14 13.5 245.9 0.282552
  15 14.5 189.1 0.279907
  16 15.5 180.9 0.28207
  17 16.5 235.9 0.281706
  18 17.5 243 0.28068
  19 18.5 185.3 0.279657
  20 19.5 182.6 0.281394
  21 20.5 242.5 0.282846
  22 21.5 241.1 0.280336
  23 22.5 179.7 0.278845
  24 23.5 182.4 0.283837
  25 24.5 250.6 0.282896
  26 25.5 235.2 0.280933
  27 26.5 176.9 0.277978
  28 27.5 193.2 0.280769
  29 28.5 256.9 0.284015
  30 29.5 219.7 0.282037
  31 30.5 176.8 0.282057
  32 31.5 200.1 0.284176
  33 32.5 266.3 0.285776
  34 33.5 205.5 0.286278
  35 34.5 176.8 0.285095
  36 35.5 217 0.286527
  37 36.5 257.1 0.285627
  38 37.5 195.9 0.280996
  39 38.5 177.7 0.278902
  40 39.5 232.8 0.282387
  41 40.5 249.1 0.284416
  42 41.5 183.8 0.279499
  43 42.5 187.6 0.281791
  44 43.5 235.1 0.281409
  45 44.5 237.4 0.283354
  46 45.5 188.2 0.275981
  47 46.5 200 0.275366
  48 47.5 227.5 0.27232
  49 48.5 218.3 0.270361
  50 49.5 199.4 0.262066
  51 50.5 209.6 0.265237
  52 51.5 211.4 0.264645
  53 52.5 213.2 0.260829
  54 53.5 209.3 0.263252
  55 54.5 210.2 0.266007
  56 55.5 211.4 0.264576
  57 56.5 211.2 0.264685
  58 57.5 207.3 0.264125
  59 58.5 219.6 0.264044
  60 59.5 203.3 0.265751
  61 60.5 212.4 0.263691
  62 61.5 213.1 0.264766
  63 62.5 207.7 0.266375
  64 63.5 208 0.265402
  65 64.5 209.5 0.26584
  66 65.5 207.3 0.264554
  67 66.5 216.5 0.267685
  68 67.5 208.5 0.264727
  69 68.5 211.9 0.262271
  70 69.5 204.3 0.265042
  71 70.5 206.8 0.262947
  72 71.5 214.4 0.266916
  73 72.5 207.2 0.262961
  74 73.5 226.5 0.26451
  75 74.5 211 0.268933
  76 75.5 188.7 0.274693
  77 76.5 211.8 0.276707
  78 77.5 245.6 0.281154
  79 78.5 207 0.280526
  80 79.5 173.5 0.278837
  81 80.5 204.3 0.279068
  82 81.5 258.4 0.282487
  83 82.5 45.5 0.282206
15500 83 17452.999999999996
  1 0.5 223 0.28087
  2 1.5 252 0.283684
  3 2.5 196.3 0.283667
  4 3.5 174.6 0.279027
  5 4.5 226.1 0.281589
  6 5.5 256 0.28551
  7 6.5 188.5 0.283041
  8 7.5 178.2 0.283007
  9 8.5 226.5 0.282361
  10 9.5 250.1 0.281347
  11 10.5 190.7 0.27948
  12 11.5 176.5 0.281691
  13 12.5 236.9 0.281687
  14 13.5 242.7 0.279437
  15 14.5 189.2 0.280072
  16 15.5 181.4 0.277877
  17 16.5 228.2 0.281324
  18 17.5 246 0.282685
  19 18.5 188.7 0.280894
  20 19.5 185 0.278637
  21 20.5 244.5 0.280001
  22 21.5 236.9 0.28049
  23 22.5 180.7 0.279346
  24 23.5 185.5 0.27618
  25 24.5 249 0.282625
  26 25.5 233.7 0.281465
  27 26.5 175.8 0.277919
  28 27.5 190.5 0.278346
  29 28.5 260.8 0.284107
  30 29.5 218.6 0.280474
  31 30.5 176.9 0.277662
  32 31.5 199.8 0.284291
  33 32.5 259.9 0.286016
  34 33.5 210.5 0.285637
  35 34.5 176.5 0.283093
  36 35.5 216.9 0.285004
  37 36.5 261.4 0.287028
  38 37.5 193.6 0.28415
  39 38.5 175.8 0.284067
  40 39.5 235.4 0.277609
  41 40.5 246.3 0.282826
  42 41.5 186.5 0.280437
  43 42.5 187 0.282266
  44 43.5 239.5 0.280348
  45 44.5 234.8 0.282968
  46 45.5 187 0.27743
  47 46.5 199.4 0.274164
  48 47.5 226.1 0.271865
  49 48.5 221.1 0.267427
  50 49.5 197.3 0.265433
  51 50.5 211.2 0.263536
  52 51.5 209.3 0.261799
  53 52.5 214.7 0.261703
  54 53.5 209 0.266178
  55 54.5 209 0.264239
  56 55.5 211.2 0.263588
  57 56.5 207.5 0.263774
  58 57.5 210.2 0.266963
  59 58.5 213.8 0.264486
  60 59.5 209.9 0.26506
  61 60.5 210.4 0.265763
  62 61.5 212 0.265435
  63 62.5 214 0.265145
  64 63.5 206.2 0.262706
  65 64.5 215 0.264871
  66 65.5 204.3 0.265841
  67 66.5 211 0.261254
  68 67.5 216.5 0.261646
  69 68.5 207.8 0.263808
  70 69.5 207.6 0.265617
  71 70.5 207.6 0.263335
  72 71.5 209.1 0.265535
  73 72.5 207.6 0.262405
  74 73.5 226.7 0.266361
  75 74.5 211.9 0.272608
  76 75.5 185.5 0.273127
  77 76.5 203.3 0.274798
  78 77.5 254.4 0.2822
  79 78.5 207.6 0.278047
  80 79.5 176.9 0.278223
  81 80.5 204.6 0.277288
  82 81.5 263 0.28387
  83 82.5 39.9 0.278182
15600 83 17453.000000000004
  1 0.5 219.4 0.279107
  2 1.5 254 0.283633
  3 2.5 193.8 0.281982
  4 3.5 178 0.282882
  5 4.5 224.5 0.28271
  6 5.5 252 0.285939
  7 6.5 191 0.281704
  8 7.5 179.4 0.277652
  9 8.5 231.8 0.283511
  10 9.5 243.5 0.283837
  11 10.5 192.2 0.278299
  12 11.5 177.9 0.280644
  13 12.5 231.3 0.283372
  14 13.5 246.3 0.282092
  15 14.5 188.9 0.279108
  16 15.5 179 0.279056
  17 16.5 242.4 0.280835
  18 17.5 244.4 0.282964
  19 18.5 179.6 0.282382
  20 19.5 185.7 0.281925
  21 20.5 246.5 0.286026
  22 21.5 236.6 0.284911
  23 22.5 176.7 0.279055
  24 23.5 188.9 0.280836
  25 24.5 249.4 0.282692
  26 25.5 230.2 0.280435
  27 26.5 177.5 0.281817
  28 27.5 195.8 0.281068
  29 28.5 255.5 0.283057
  30 29.5 218.4 0.283735
  31 30.5 176.2 0.282452
  32 31.5 204.8 0.283042
  33 32.5 256.8 0.284247
  34 33.5 207.2 0.281508
  35 34.5 177.3 0.281795
  36 35.5 210.6 0.280593
  37 36.5 269.6 0.285276
  38 37.5 190.6 0.283782
  39 38.5 175.4 0.282656
  40 39.5 232.7 0.284111
  41 40.5 248.2 0.283841
  42 41.5 190 0.279752
  43 42.5 183 0.281149
  44 43.5 232 0.281364
  45 44.5 236.1 0.280773
  46 45.5 194.6 0.274795
  47 46.5 195 0.2734
  48 47.5 227 0.272017
  49 48.5 223.4 0.267903
  50 49.5 198.3 0.266113
  51 50.5 214.8 0.265571
  52 51.5 210.1 0.26058
  53 52.5 207 0.262216
  54 53.5 216.4 0.262152
  55 54.5 207.7 0.263185
  56 55.5 208.1 0.26491
  57 56.5 211.7 0.264402
  58 57.5 211.3 0.264575
  59 58.5 207.2 0.266894
  60 59.5 204.5 0.267554
  61 60.5 213.7 0.262745
  62 61.5 216.1 0.26419
  63 62.5 212.5 0.264353
  64 63.5 208.6 0.263055
  65 64.5 207.4 0.263054
  66 65.5 210.4 0.261572
  67 66.5 213.1 0.261201
  68 67.5 209.7 0.260407
  69 68.5 212.1 0.265188
  70 69.5 205.9 0.265378
  71 70.5 210.1 0.265816
  72 71.5 210.3 0.266386
  73 72.5 204.7 0.264746
  74 73.5 227.1 0.268295
  75 74.5 215.8 0.272896
  76 75.5 181.6 0.275411
  77 76.5 207 0.277383
  78 77.5 253.5 0.282236
  79 78.5 207.8 0.275896
  80 79.5 178.2 0.277912
  81 80.5 213.5 0.279231
  82 81.5 250.4 0.280281
  83 82.5 45.3 0.271989
15700 83 17452.999999999996
  1 0.5 225.1 0.282805
  2 1.5 250.9 0.283831
  3 2.5 190.9 0.28123
  4 3.5 176.8 0.281634
  5 4.5 226.7 0.285483
  6 5.5 250.4 0.285223
  7 6.5 191.9 0.282553
  8 7.5 182.5 0.282295
  9 8.5 227.7 0.281646
  10 9.5 244.5 0.279055
  11 10.5 191.7 0.278755
  12 11.5 181.7 0.278204
  13 12.5 234.5 0.28243
  14 13.5 244.9 0.282516
  15 14.5 184 0.281985
  16 15.5 184.1 0.283159
  17 16.5 246 0.282748
  18 17.5 235.6 0.281232
  19 18.5 179.6 0.280118
  20 19.5 190.4 0.28331
  21 20.5 254.2 0.283496
  22 21.5 226.3 0.281659
  23 22.5 175.4 0.282129
  24 23.5 192.7 0.279817
  25 24.5 255 0.282895
  26 25.5 218.8 0.278934
  27 26.5 178.3 0.280907
  28 27.5 201.2 0.278628
  29 28.5 253.1 0.280849
  30 29.5 215.6 0.280996
  31 30.5 175.8 0.280376
  32 31.5 209.4 0.282223
  33 32.5 255.6 0.285152
  34 33.5 206.9 0.286976
  35 34.5 173.4 0.281438
  36 35.5 214.7 0.284267
  37 36.5 261.1 0.28285
  38 37.5 196.1 0.279728
  39 38.5 174 0.283271
  40 39.5 221.4 0.28334
  41 40.5 258 0.284125
  42 41.5 191 0.278637
  43 42.5 183.9 0.279235
  44 43.5 231 0.280297
  45 44.5 237.3 0.279018
  46 45.5 192.7 0.275034
  47 46.5 192.6 0.277656
  48 47.5 229.2 0.27382
  49 48.5 218.4 0.269061
  50 49.5 204.1 0.266367
  51 50.5 211.9 0.264586
  52 51.5 213.2 0.263785
  53 52.5 209.3 0.264487
  54 53.5 214.4 0.263781
  55 54.5 213.4 0.264233
  56 55.5 206.4 0.261749
  57 56.5 204.6 0.261517
  58 57.5 210.3 0.262298
  59 58.5 216.9 0.263405
  60 59.5 204.9 0.26491
  61 60.5 211.2 0.263414
  62 61.5 216.8 0.263335
  63 62.5 210.4 0.266576
  64 63.5 202.9 0.262907
  65 64.5 211.7 0.264416
  66 65.5 206 0.264303
  67 66.5 210.9 0.268359
  68 67.5 212 0.265855
  69 68.5 212 0.26544
  70 69.5 209.1 0.262388
  71 70.5 209.9 0.266213
  72 71.5 207.6 0.266174
  73 72.5 209.7 0.263243
  74 73.5 233 0.268028
  75 74.5 210.7 0.272083
  76 75.5 184.9 0.272804
  77 76.5 211.6 0.276467
  78 77.5 250 0.2827
  79 78.5 202.6 0.281382
  80 79.5 177.1 0.280748
  81 80.5 216.9 0.278187
  82 81.5 244.8 0.283322
  83 82.5 48.8 0.274231
15800 83 17452.999999999993
  1 0.5 224.5 0.281332
  2 1.5 249.7 0.279742
  3 2.5 188.7 0.278039
  4 3.5 177.8 0.279318
  5 4.5 229.8 0.282653
  6 5.5 251.5 0.284123
  7 6.5 186.9 0.281702
  8 7.5 185.5 0.278115
  9 8.5 229.2 0.280402
  10 9.5 241.8 0.28145
  11 10.5 189.8 0.283127
  12 11.5 183.6 0.279175
  13 12.5 243.9 0.28524
  14 13.5 240 0.283605
  15 14.5 179.5 0.280956
  16 15.5 191.1 0.278232
  17 16.5 242.3 0.285202
  18 17.5 231.3 0.281834
  19 18.5 178.7 0.281924
  20 19.5 190.8 0.283775
  21 20.5 254.4 0.286733
  22 21.5 226.1 0.280281
  23 22.5 174.2 0.281451
  24 23.5 198.3 0.279056
  25 24.5 259.5 0.285331
  26 25.5 212.4 0.279137
  27 26.5 176.6 0.282125
  28 27.5 206.5 0.28042
  29 28.5 255.8 0.282542
  30 29.5 207 0.281127
  31 30.5 174.6 0.284675
  32 31.5 211.9 0.281191
  33 32.5 255.3 0.284621
  34 33.5 205.3 0.282562
  35 34.5 174.3 0.284911
  36 35.5 211.8 0.283616
  37 36.5 261.6 0.284538
  38 37.5 197.9 0.280348
  39 38.5 175.4 0.27872
  40 39.5 217.4 0.281601
  41 40.5 256.5 0.285087
  42 41.5 195.7 0.282898
  43 42.5 180.9 0.281094
  44 43.5 227.3 0.281572
  45 44.5 236.5 0.28134
  46 45.5 200 0.278571
  47 46.5 191.3 0.276634
  48 47.5 223.4 0.271015
  49 48.5 226.9 0.265517
  50 49.5 196.7 0.262924
  51 50.5 209 0.2634
  52 51.5 215.8 0.262108
  53 52.5 209.4 0.263367
  54 53.5 217.1 0.261886
  55 54.5 209.9 0.262776
  56 55.5 208.8 0.262749
  57 56.5 208.8 0.265229
  58 57.5 209.4 0.261687
  59 58.5 208.9 0.262345
  60 59.5 214.5 0.26271
  61 60.5 209.1 0.26138
  62 61.5 212.8 0.26382
  63 62.5 208.6 0.265362
  64 63.5 212 0.264587
  65 64.5 205.8 0.263782
  66 65.5 211.3 0.260995
  67 66.5 211.6 0.264254
  68 67.5 210.5 0.261591
  69 68.5 214.6 0.261677
  70 69.5 202.2 0.266036
  71 70.5 215.6 0.265762
  72 71.5 211.7 0.264902
  73 72.5 204.2 0.264118
  74 73.5 221.7 0.2678
  75 74.5 217.6 0.272109
  76 75.5 185.1 0.273155
  77 76.5 207.3 0.278321
  78 77.5 252 0.282466
  79 78.5 208.6 0.281354
  80 79.5 175.3 0.277901
  81 80.5 214.8 0.27915
  82 81.5 251.6 0.28164
  83 82.5 49.5 0.275819
15900 83 17453
  1 0.5 223 0.282628
  2 1.5 255.7 0.284438
  3 2.5 189 0.283321
  4 3.5 180 0.282539
  5 4.5 237.6 0.284346
  6 5.5 247.1 0.281532
  7 6.5 180.6 0.282703
  8 7.5 186.3 0.280009
  9 8.5 240.6 0.28211
  10 9.5 235.5 0.284711
  11 10.5 183.9 0.280979
  12 11.5 187.2 0.281529
  13 12.5 241.5 0.284012
  14 13.5 236.4 0.287263
  15 14.5 180.6 0.280361
  16 15.5 192.3 0.280778
  17 16.5 242.6 0.285179
  18 17.5 228.9 0.282928
  19 18.5 180.2 0.277965
  20 19.5 195.6 0.28361
  21 20.5 257.2 0.284899
  22 21.5 216.8 0.279697
  23 22.5 177.4 0.27682
  24 23.5 199.1 0.278037
  25 24.5 255.4 0.281262
  26 25.5 215.2 0.279834
  27 26.5 173.4 0.281717
  28 27.5 205.5 0.28317
  29 28.5 257.8 0.284726
  30 29.5 206.6 0.283747
  31 30.5 178.6 0.283066
  32 31.5 213.3 0.28159
  33 32.5 254.4 0.282103
  34 33.5 201.6 0.285269
  35 34.5 176.9 0.282741
  36 35.5 219.9 0.27933
  37 36.5 252.8 0.283592
  38 37.5 195.3 0.283081
  39 38.5 175.8 0.280634
  40 39.5 221.4 0.281382
  41 40.5 254.8 0.284446
  42 41.5 193.5 0.278725
  43 42.5 181.1 0.278669
  44 43.5 228.8 0.282587
  45 44.5 240 0.281787
  46 45.5 193.7 0.273647
  47 46.5 194.1 0.275765
  48 47.5 222.4 0.27358
  49 48.5 224 0.271582
  50 49.5 199.6 0.268312
  51 50.5 207 0.264534
  52 51.5 208.7 0.264098
  53 52.5 214.6 0.262666
  54 53.5 213.3 0.261465
  55 54.5 210.6 0.26364
  56 55.5 216.7 0.265823
  57 56.5 200 0.263528
  58 57.5 209.2 0.26239
  59 58.5 211 0.265189
  60 59.5 217.8 0.261732
  61 60.5 212.9 0.2645
  62 61.5 212 0.261686
  63 62.5 206.7 0.263172
  64 63.5 209.1 0.260372
  65 64.5 205 0.261545
  66 65.5 210.2 0.260778
  67 66.5 219.1 0.264031
  68 67.5 210 0.264016
  69 68.5 210 0.262142
  70 69.5 204.8 0.26638
  71 70.5 213.4 0.264761
  72 71.5 216 0.264266
  73 72.5 204 0.263022
  74 73.5 221.3 0.26822
  75 74.5 217.7 0.270659
  76 75.5 187.5 0.275157
  77 76.5 204.6 0.27986
  78 77.5 251.4 0.281226
  79 78.5 206.1 0.277814
  80 79.5 180.5 0.275575
  81 80.5 210.9 0.277451
  82 81.5 249.6 0.281884
  83 82.5 50.3 0.279257
16000 83 17453.000000000007
  1 0.5 225.5 0.280239
  2 1.5 253.6 0.283186
  3 2.5 188.7 0.284041
  4 3.5 177.3 0.286313
  5 4.5 238.6 0.283627
  6 5.5 243.1 0.284357
  7 6.5 184.9 0.278518
  8 7.5 187.3 0.279344
  9 8.5 246.5 0.282409
  10 9.5 232.6 0.282085
  11 10.5 180.5 0.282498
  12 11.5 192.2 0.280876
  13 12.5 246.8 0.284846
  14 13.5 231.6 0.285483
  15 14.5 175.8 0.282647
  16 15.5 193.8 0.277112
  17 16.5 256.4 0.284544
  18 17.5 217.1 0.286829
  19 18.5 175.7 0.283572
  20 19.5 201.8 0.285251
  21 20.5 255.8 0.284081
  22 21.5 214.1 0.280828
  23 22.5 176.7 0.282383
  24 23.5 204.1 0.277965
  25 24.5 256.9 0.283094
  26 25.5 207.2 0.278474
  27 26.5 175.1 0.278127
  28 27.5 211.4 0.284783
  29 28.5 259.3 0.285814
  30 29.5 200.1 0.285433
  31 30.5 178.4 0.281558
  32 31.5 209.1 0.280278
  33 32.5 254.1 0.282289
  34 33.5 204.6 0.281368
  35 34.5 174.7 0.285222
  36 35.5 223.7 0.281635
  37 36.5 254 0.283231
  38 37.5 194.1 0.284596
  39 38.5 178.2 0.278175
  40 39.5 222 0.27983
  41 40.5 251.8 0.283307
  42 41.5 192.2 0.280246
  43 42.5 180.8 0.282694
  44 43.5 225.1 0.282478
  45 44.5 240.1 0.278362
  46 45.5 196.7 0.272638
  47 46.5 188.1 0.272092
  48 47.5 222.5 0.269552
  49 48.5 225.5 0.266739
  50 49.5 206.3 0.265211
  51 50.5 206.5 0.265605
  52 51.5 206.6 0.264449
  53 52.5 212.6 0.2619
  54 53.5 216.4 0.264113
  55 54.5 209.1 0.262426
  56 55.5 210.9 0.264609
  57 56.5 201.6 0.265426
  58 57.5 205.1 0.264506
  59 58.5 218.8 0.262968
  60 59.5 211 0.264452
  61 60.5 212.7 0.264278
  62 61.5 209.8 0.265679
  63 62.5 209.7 0.264405
  64 63.5 210.8 0.265213
  65 64.5 209.4 0.262113
  66 65.5 208.7 0.263777
  67 66.5 215.4 0.265702
  68 67.5 213 0.266542
  69 68.5 207.4 0.263918
  70 69.5 213.2 0.26104
  71 70.5 213.1 0.262774
  72 71.5 215.7 0.26269
  73 72.5 202.2 0.268689
  74 73.5 218 0.267772
  75 74.5 220.2 0.27331
  76 75.5 186.2 0.273738
  77 76.5 208 0.277729
  78 77.5 249.5 0.280486
  79 78.5 208.2 0.280075
  80 79.5 178.9 0.278049
  81 80.5 213 0.27949
  82 81.5 255 0.285074
  83 82.5 43.8 0.272504
16100 83 17453.000000000004
  1 0.5 231.1 0.279702
  2 1.5 248.2 0.285128
  3 2.5 185.8 0.282256
  4 3.5 181.6 0.283222
  5 4.5 239.4 0.281716
  6 5.5 243.8 0.283369
  7 6.5 180.8 0.281543
  8 7.5 187.8 0.282118
  9 8.5 241.4 0.281485
  10 9.5 237.2 0.282911
  11 10.5 180.5 0.279529
  12 11.5 187.6 0.279524
  13 12.5 256.8 0.283988
  14 13.5 224.1 0.282163
  15 14.5 177 0.281437
  16 15.5 196.1 0.281674
  17 16.5 258.7 0.284604
  18 17.5 215.2 0.284849
  19 18.5 175.5 0.282939
  20 19.5 202.4 0.283473
  21 20.5 259.2 0.283759
  22 21.5 210.3 0.282035
  23 22.5 174.1 0.280918
  24 23.5 206.8 0.279087
  25 24.5 260.8 0.27982
  26 25.5 203.5 0.277943
  27 26.5 174.6 0.280401
  28 27.5 209.2 0.282714
  29 28.5 256.5 0.282288
  30 29.5 204.8 0.28235
  31 30.5 178.3 0.281963
  32 31.5 214.1 0.285365
  33 32.5 253.4 0.283529
  34 33.5 199.5 0.283966
  35 34.5 177.4 0.280451
  36 35.5 223 0.284381
  37 36.5 254.8 0.284368
  38 37.5 190.2 0.278401
  39 38.5 175.8 0.280056
  40 39.5 225.4 0.280049
  41 40.5 252.9 0.284092
  42 41.5 190.3 0.283235
  43 42.5 180.8 0.28353
  44 43.5 228.7 0.284605
  45 44.5 241.1 0.27995
  46 45.5 193.7 0.27166
  47 46.5 194.7 0.269155
  48 47.5 213.3 0.268816
  49 48.5 223.6 0.268699
  50 49.5 209.2 0.264953
  51 50.5 201.1 0.265275
  52 51.5 211 0.265021
  53 52.5 209.6 0.26093
  54 53.5 219.2 0.26163
  55 54.5 209.2 0.264062
  56 55.5 206.3 0.264636
  57 56.5 208.5 0.264418
  58 57.5 213.6 0.262558
  59 58.5 205.2 0.261827
  60 59.5 212.5 0.263397
  61 60.5 210.4 0.263282
  62 61.5 209.9 0.262488
  63 62.5 209.1 0.26428
  64 63.5 213.9 0.266206
  65 64.5 206.3 0.262183
  66 65.5 213.6 0.264236
  67 66.5 214.7 0.265696
  68 67.5 211.5 0.260776
  69 68.5 206 0.266878
  70 69.5 208.6 0.262485
  71 70.5 216.1 0.267071
  72 71.5 213.1 0.261919
  73 72.5 205 0.263834
  74 73.5 221.7 0.268158
  75 74.5 224.2 0.268201
  76 75.5 184 0.272565
  77 76.5 209.5 0.274609
  78 77.5 252.2 0.280601
  79 78.5 207.2 0.280036
  80 79.5 176 0.283398
  81 80.5 212.5 0.282754
  82 81.5 259.1 0.282283
  83 82.5 41.2 0.271357
16200 83 17453.000000000004
  1 0.5 234.9 0.280959
  2 1.5 252.3 0.283919
  3 2.5 183.1 0.280166
  4 3.5 180.7 0.282085
  5 4.5 240.6 0.280214
  6 5.5 241.8 0.282301
  7 6.5 182.7 0.27969
  8 7.5 185.5 0.277737
  9 8.5 247.9 0.280385
  10 9.5 234.3 0.282274
  11 10.5 178 0.283464
  12 11.5 181.3 0.281796
  13 12.5 253.9 0.286072
  14 13.5 232.5 0.28412
  15 14.5 178.3 0.278317
  16 15.5 189.1 0.280845
  17 16.5 255 0.284169
  18 17.5 224.4 0.28508
  19 18.5 176.6 0.283312
  20 19.5 203.5 0.283571
  21 20.5 256.7 0.284458
  22 21.5 209.8 0.2829
  23 22.5 174.1 0.280357
  24 23.5 210.6 0.280205
  25 24.5 263 0.283424
  26 25.5 199.2 0.282436
  27 26.5 175.5 0.280792
  28 27.5 212.7 0.280461
  29 28.5 253.6 0.282303
  30 29.5 204 0.283794
  31 30.5 176.9 0.283796
  32 31.5 218.5 0.284154
  33 32.5 252.8 0.284842
  34 33.5 195.7 0.283778
  35 34.5 176.2 0.283077
  36 35.5 220.7 0.283802
  37 36.5 252.8 0.284661
  38 37.5 196.9 0.280856
  39 38.5 176.8 0.278748
  40 39.5 225.4 0.281332
  41 40.5 252.5 0.283912
  42 41.5 189.8 0.281312
  43 42.5 179 0.278632
  44 43.5 230.6 0.278637
  45 44.5 236.2 0.275928
  46 45.5 198.6 0.275088
  47 46.5 186.2 0.272481
  48 47.5 222.6 0.271878
  49 48.5 225.7 0.265004
  50 49.5 206.8 0.262402
  51 50.5 207 0.26088
  52 51.5 206.1 0.262035
  53 52.5 210.3 0.264657
  54 53.5 209.6 0.264188
  55 54.5 214.3 0.2645
  56 55.5 208 0.26651
  57 56.5 210.8 0.264586
  58 57.5 209.6 0.262557
  59 58.5 207.6 0.262047
  60 59.5 210.7 0.263298
  61 60.5 210.6 0.26399
  62 61.5 210.2 0.264753
  63 62.5 215.4 0.265372
  64 63.5 207.6 0.264222
  65 64.5 205.3 0.263187
  66 65.5 211.3 0.265163
  67 66.5 215.5 0.261801
  68 67.5 209.1 0.26147
  69 68.5 208.9 0.263649
  70 69.5 211 0.261259
  71 70.5 214.7 0.263334
  72 71.5 206.4 0.264777
  73 72.5 215.7 0.265625
  74 73.5 220.8 0.269627
  75 74.5 219 0.27248
  76 75.5 187.1 0.273154
  77 76.5 205.3 0.273952
  78 77.5 248.9 0.281892
  79 78.5 213.8 0.278774
  80 79.5 176.4 0.280296
  81 80.5 213.4 0.283395
  82 81.5 262.7 0.286257
  83 82.5 33.6 0.267718
16300 83 17453.000000000004
  1 0.5 230.7 0.283243
  2 1.5 257.4 0.287846
  3 2.5 182.9 0.282581
  4 3.5 179.9 0.283271
  5 4.5 238 0.28495
  6 5.5 244.5 0.284203
  7 6.5 182.7 0.2821
  8 7.5 182.7 0.282167
  9 8.5 247 0.284966
  10 9.5 238.8 0.283306
  11 10.5 177.6 0.279794
  12 11.5 192.9 0.276594
  13 12.5 246.7 0.282918
  14 13.5 227.7 0.281697
  15 14.5 180.3 0.279774
  16 15.5 187.2 0.277489
  17 16.5 255.1 0.285053
  18 17.5 223.3 0.285113
  19 18.5 177.4 0.280118
  20 19.5 197.9 0.282162
  21 20.5 253 0.281419
  22 21.5 219.2 0.280776
  23 22.5 175.1 0.281209
  24 23.5 206.4 0.279227
  25 24.5 264 0.282448
  26 25.5 201.4 0.279827
  27 26.5 177 0.278247
  28 27.5 216.8 0.281965
  29 28.5 255.3 0.283013
  30 29.5 196.7 0.282992
  31 30.5 175.8 0.283767
  32 31.5 220.9 0.28189
  33 32.5 256.6 0.286855
  34 33.5 192.1 0.283226
  35 34.5 176.8 0.281735
  36 35.5 226.2 0.281995
  37 36.5 251.2 0.282342
  38 37.5 190.3 0.279997
  39 38.5 177.5 0.281522
  40 39.5 227.2 0.280428
  41 40.5 257.1 0.288278
  42 41.5 184.4 0.282811
  43 42.5 180 0.27822
  44 43.5 232.2 0.280693
  45 44.5 244.9 0.281965
  46 45.5 189 0.274869
  47 46.5 187.2 0.273468
  48 47.5 218.9 0.272447
  49 48.5 229.3 0.263412
  50 49.5 207 0.263033
  51 50.5 198.9 0.265104
  52 51.5 211.6 0.264923
  53 52.5 210.1 0.264375
  54 53.5 217.8 0.263452
  55 54.5 210.4 0.266046
  56 55.5 207.6 0.265336
  57 56.5 210.6 0.264241
  58 57.5 208.3 0.263247
  59 58.5 212.9 0.264348
  60 59.5 198.4 0.262426
  61 60.5 211.7 0.2683
  62 61.5 212.7 0.261714
  63 62.5 217.4 0.265365
  64 63.5 211.8 0.267117
  65 64.5 204.9 0.263465
  66 65.5 209.5 0.264772
  67 66.5 216.9 0.260785
  68 67.5 205.9 0.263326
  69 68.5 213.5 0.264678
  70 69.5 206 0.262759
  71 70.5 214.7 0.262693
  72 71.5 208.7 0.263256
  73 72.5 213 0.268757
  74 73.5 218.6 0.268217
